employee_id,age,gender,department,job_level,workload,overtime_hours,job_satisfaction,stress_level,sleep_quality,work_life_balance,burnout_risk
4413,57,Male,Sales,2,37,10,4,5,6,3,0
4414,48,Male,Operations,4,50,16,4,1,2,2,1
4415,45,Female,Marketing,3,36,27,3,1,1,4,1
4416,36,Male,Finance,1,25,23,2,8,5,2,0
4417,22,Male,Operations,3,58,20,4,7,7,2,1
4418,38,Male,Finance,3,44,2,3,5,5,1,0
4419,37,Male,Marketing,5,61,1,4,9,4,1,1
4420,50,Female,Marketing,3,61,18,2,1,5,1,1
4421,59,Female,HR,5,57,28,4,3,8,1,1
4422,33,Male,IT,5,57,24,4,6,5,2,1
4423,52,Female,Marketing,5,50,1,4,1,9,3,0
4424,49,Male,Marketing,1,48,13,5,6,7,4,1
4425,50,Female,Finance,3,59,25,1,2,2,4,1
4426,38,Female,Marketing,3,28,0,2,5,9,3,0
4427,33,Female,Operations,5,20,15,5,2,2,4,0
4428,41,Female,HR,3,35,14,1,1,6,2,0
4429,50,Female,HR,3,57,17,4,4,8,3,1
4430,41,Female,Operations,5,42,28,4,2,2,1,1
4431,37,Female,Sales,4,27,1,5,9,6,1,0
4432,39,Female,Marketing,4,66,27,3,3,5,1,1
4433,35,Female,Support,5,31,10,2,9,7,2,0
4434,29,Female,IT,1,29,20,1,4,5,1,0
4435,30,Female,Marketing,3,35,16,4,7,3,1,0
4436,51,Male,HR,3,66,12,2,7,6,1,1
4437,43,Female,IT,4,62,11,4,6,7,4,1
4438,50,Male,Support,5,43,25,4,8,1,3,1
4439,53,Female,Sales,1,58,23,4,6,8,4,1
4440,29,Male,Finance,5,27,1,2,9,8,2,0
4441,21,Male,Finance,4,30,21,5,5,4,2,0
4442,55,Male,Support,4,60,20,2,3,8,2,1
4443,31,Female,Marketing,3,45,17,2,5,3,4,1
4444,54,Female,Marketing,2,26,9,3,4,5,3,0
4445,36,Female,IT,1,34,11,3,3,3,1,0
4446,29,Female,IT,1,34,16,5,1,2,2,0
4447,52,Male,Sales,2,67,21,3,8,5,2,1
4448,35,Female,Marketing,4,22,13,5,4,8,4,0
4449,32,Female,HR,5,35,21,4,3,9,1,0
4450,53,Female,Finance,1,34,18,4,4,5,1,0
4451,34,Female,Sales,2,44,12,2,1,3,4,0
4452,28,Female,IT,3,52,23,4,6,3,4,1
4453,28,Female,HR,3,33,24,3,3,8,4,0
4454,47,Female,Marketing,4,43,2,1,8,3,3,0
4455,32,Female,Operations,1,30,24,2,5,9,2,0
4456,21,Male,IT,5,22,7,5,9,1,2,0
4457,31,Male,Sales,1,28,4,4,9,1,2,0
4458,59,Female,Operations,3,25,21,2,2,5,3,0
4459,51,Female,HR,1,50,27,2,5,4,4,1
4460,37,Female,Support,3,35,27,2,7,3,2,1
4461,53,Female,Finance,2,30,11,4,7,1,2,0
4462,52,Male,Support,2,69,0,5,3,7,2,1
4463,49,Male,Support,3,36,20,2,7,1,3,1
4464,41,Female,Support,5,68,25,2,7,6,4,1
4465,41,Male,HR,5,22,15,2,4,2,2,0
4466,43,Male,Finance,1,38,25,4,7,4,2,1
4467,26,Female,HR,3,43,11,3,8,8,3,0
4468,42,Female,Support,4,66,22,5,3,3,4,1
4469,58,Female,IT,5,61,16,2,2,9,4,1
4470,57,Male,Support,5,27,25,2,9,5,2,1
4471,28,Male,IT,2,68,8,2,7,6,1,1
4472,55,Female,Sales,5,55,12,4,1,2,3,1
4473,31,Female,Support,5,59,22,3,9,1,1,1
4474,44,Male,Operations,5,21,3,2,5,5,1,0
4475,41,Male,HR,3,42,26,2,2,1,2,1
4476,22,Female,Support,3,59,3,4,7,4,2,1
4477,39,Male,HR,2,49,26,5,9,8,2,1
4478,59,Female,Support,1,44,14,5,3,2,3,0
4479,48,Female,Operations,5,26,9,3,4,6,3,0
4480,37,Male,Support,1,47,22,5,9,5,3,1
4481,26,Male,Marketing,3,60,5,2,2,1,1,1
4482,39,Male,Sales,5,69,2,4,4,8,3,1
4483,58,Female,HR,1,36,29,2,5,5,4,1
4484,48,Female,Sales,1,51,24,2,4,9,3,1
4485,22,Female,HR,4,20,14,3,7,2,2,0
4486,58,Female,HR,3,46,5,5,6,6,1,0
4487,57,Female,Marketing,2,63,10,5,9,7,3,1
4488,24,Female,Support,2,55,1,5,4,1,2,0
4489,42,Male,IT,4,68,25,2,9,4,2,1
4490,46,Female,Sales,1,26,27,4,1,2,4,0
4491,56,Female,Operations,4,22,1,4,6,7,4,0
4492,33,Female,Sales,4,49,0,2,7,3,3,0
4493,52,Female,Support,3,20,10,1,9,9,1,0
4494,37,Male,Marketing,5,53,4,2,1,8,1,0
4495,56,Female,Finance,1,57,25,5,1,7,3,1
4496,39,Male,Finance,2,62,5,2,2,8,3,0
4497,55,Male,Marketing,2,55,2,1,6,1,3,1
4498,48,Female,Support,4,52,19,2,3,6,1,1
4499,21,Female,Marketing,4,62,4,5,6,7,4,1
4500,38,Male,IT,4,35,19,3,2,7,1,0
4501,53,Male,Sales,1,57,8,4,6,9,2,1
4502,32,Female,Support,4,30,27,1,7,7,4,1
4503,28,Male,Sales,4,27,18,3,6,7,2,0
4504,44,Female,Finance,5,20,4,4,2,6,1,0
4505,36,Female,Support,1,33,22,3,5,3,2,0
4506,24,Male,Operations,3,49,11,2,6,6,1,0
4507,58,Female,Sales,3,40,11,2,8,9,4,0
4508,47,Female,HR,5,40,15,4,9,3,4,1
4509,29,Female,HR,2,53,6,4,5,3,4,0
4510,36,Male,IT,3,57,13,2,7,7,2,1
4511,32,Male,Support,1,45,21,2,4,7,3,1
4512,51,Male,IT,2,60,8,4,5,5,4,1
4513,44,Female,Support,4,33,14,4,1,8,1,0
4514,34,Male,Finance,1,59,22,4,3,8,2,1
4515,45,Male,Operations,2,54,10,5,2,2,4,1
4516,54,Male,Operations,3,61,3,5,6,6,3,1
4517,23,Female,Marketing,4,37,10,2,9,5,4,0
4518,44,Female,IT,4,39,25,5,3,4,2,1
4519,29,Male,Support,1,28,8,1,2,7,2,0
4520,46,Male,Sales,4,60,5,2,2,4,3,0
4521,40,Male,HR,2,64,16,1,6,5,3,1
4522,30,Female,Sales,5,52,8,3,6,8,1,0
4523,39,Male,HR,3,68,26,1,5,5,4,1
4524,23,Female,Finance,1,23,22,3,9,9,2,0
4525,44,Female,HR,5,23,5,1,7,2,3,0
4526,25,Female,Sales,5,67,5,3,7,2,2,1
4527,23,Male,Sales,1,35,3,3,1,9,3,0
4528,47,Male,Operations,2,66,19,2,2,2,1,1
4529,36,Female,Support,3,45,10,4,3,3,4,0
4530,35,Female,Operations,1,25,2,4,5,6,3,0
4531,55,Female,IT,5,56,23,2,4,4,2,1
4532,32,Female,Sales,5,41,23,3,8,8,2,1
4533,46,Male,Support,1,61,17,4,4,8,1,1
4534,54,Male,Finance,5,58,15,4,6,2,1,1
4535,43,Female,HR,1,26,20,1,9,2,3,0
4536,51,Female,IT,1,61,15,5,2,3,4,1
4537,40,Female,Marketing,3,49,28,2,8,2,3,1
4538,32,Male,Marketing,1,29,24,5,5,5,2,0
4539,43,Female,Support,5,34,11,3,6,1,3,0
4540,24,Male,HR,4,25,13,1,3,7,1,0
4541,43,Female,HR,3,43,8,4,8,8,3,0
4542,21,Male,Support,5,21,6,1,2,4,1,0
4543,45,Male,HR,5,59,13,2,1,7,2,1
4544,22,Female,Operations,3,34,19,3,1,9,4,0
4545,50,Male,HR,3,40,19,1,8,7,3,1
4546,23,Male,Marketing,5,37,9,1,2,2,1,0
4547,41,Male,HR,4,24,10,1,5,2,3,0
4548,45,Male,Sales,2,44,6,4,2,6,1,0
4549,40,Female,Support,5,55,18,3,4,8,1,1
4550,42,Female,Finance,3,29,18,4,9,3,1,0
4551,41,Female,Marketing,1,65,20,1,2,1,3,1
4552,53,Female,Finance,1,42,10,4,4,1,1,0
4553,58,Female,Marketing,3,43,28,4,5,2,3,1
4554,35,Male,IT,3,64,5,2,5,6,1,1
4555,35,Male,Sales,2,29,7,5,5,2,4,0
4556,45,Male,Marketing,3,25,0,5,2,6,1,0
4557,41,Male,Sales,1,32,22,2,8,1,3,1
4558,44,Female,Marketing,4,40,7,2,5,9,3,0
4559,25,Female,Finance,3,51,4,4,6,7,3,0
4560,26,Male,Finance,2,62,27,4,8,1,2,1
4561,43,Female,Support,4,34,9,3,8,9,4,0
4562,24,Male,Marketing,2,21,1,5,7,9,4,0
4563,47,Male,Marketing,4,34,3,4,8,6,4,0
4564,38,Female,Operations,3,36,21,3,7,2,2,1
4565,41,Female,Sales,1,39,24,5,6,2,2,1
4566,48,Female,Sales,4,69,1,3,5,8,4,1
4567,55,Female,Sales,5,25,14,3,5,9,1,0
4568,42,Female,Sales,2,34,19,2,8,4,1,1
4569,43,Female,IT,4,36,9,1,1,2,4,0
4570,23,Female,IT,2,45,20,1,2,5,1,1
4571,30,Male,HR,1,41,29,1,1,7,3,1
4572,45,Female,Marketing,2,28,23,3,7,4,2,0
4573,28,Male,Marketing,2,31,23,4,9,9,4,0
4574,31,Male,Marketing,5,41,1,1,7,4,1,0
4575,25,Female,Marketing,2,42,5,4,9,8,4,0
4576,57,Male,Sales,4,56,21,5,4,3,4,1
4577,58,Female,Sales,2,33,28,1,7,6,3,1
4578,49,Male,IT,3,43,13,3,7,6,2,0
4579,25,Male,Finance,2,27,4,2,2,3,2,0
4580,29,Male,Operations,3,45,23,3,2,2,4,1
4581,22,Female,Sales,2,51,25,4,8,6,3,1
4582,21,Male,Sales,2,47,1,5,2,7,1,0
4583,50,Male,Support,4,51,13,3,1,7,2,0
4584,31,Male,Sales,3,41,12,2,1,1,4,0
4585,48,Female,Finance,3,68,1,2,1,6,1,0
4586,32,Male,Finance,5,28,29,5,6,9,4,0
4587,59,Female,IT,2,22,22,1,5,9,1,0
4588,46,Male,Sales,2,44,8,3,7,2,1,0
4589,33,Male,Support,4,58,2,3,3,4,1,0
4590,28,Male,Operations,5,31,14,2,5,6,1,0
4591,48,Female,Marketing,5,48,22,4,2,4,1,1
4592,50,Male,Sales,4,22,2,3,9,9,1,0
4593,29,Male,IT,3,60,11,2,9,2,3,1
4594,59,Male,IT,1,65,5,4,4,6,1,1
4595,51,Male,Operations,4,42,18,1,2,1,1,1
4596,41,Female,Support,3,42,16,1,8,9,2,0
4597,54,Male,HR,5,37,5,2,4,1,2,0
4598,51,Male,IT,4,30,26,2,5,8,1,0
4599,45,Male,Finance,1,55,18,1,4,9,4,1
4600,32,Male,Finance,2,45,16,2,2,1,2,1
4601,21,Female,Marketing,4,27,15,5,6,1,3,0
4602,42,Male,IT,1,47,20,3,1,7,3,1
4603,57,Male,Support,1,37,7,5,8,5,3,0
4604,21,Female,Marketing,4,32,23,4,1,3,2,0
4605,21,Male,IT,3,55,23,2,5,9,3,1
4606,41,Male,Operations,4,61,18,2,9,2,3,1
4607,35,Male,Sales,5,59,7,4,1,6,4,0
4608,37,Female,Support,1,63,19,3,7,4,4,1
4609,42,Male,IT,1,31,14,1,7,5,2,0
4610,58,Female,Support,2,41,7,5,5,2,1,0
4611,55,Female,HR,1,21,2,3,4,1,4,0
4612,36,Female,Support,2,59,15,1,9,9,1,1
4613,28,Female,Support,1,47,2,1,5,3,4,0
4614,37,Female,Finance,1,32,0,2,1,6,4,0
4615,37,Female,Operations,4,52,7,4,9,9,4,0
4616,46,Female,Sales,4,22,23,2,5,1,4,0
4617,33,Male,Sales,5,53,8,4,9,5,1,1
4618,37,Male,Finance,3,42,21,2,8,4,2,1
4619,58,Female,Support,5,51,11,5,7,3,1,1
4620,37,Female,Sales,1,39,17,2,6,2,3,1
4621,34,Female,Marketing,5,47,16,5,9,3,1,1
4622,26,Female,Operations,4,27,7,3,4,1,3,0
4623,55,Female,HR,1,22,25,3,5,1,1,0
4624,34,Female,Finance,1,49,19,2,1,8,1,0
4625,28,Male,IT,5,44,10,3,7,5,4,0
4626,35,Male,IT,2,49,29,1,6,2,1,1
4627,47,Female,IT,3,48,26,5,7,3,4,1
4628,33,Female,Operations,5,66,6,4,1,2,2,1
4629,51,Female,HR,5,49,13,5,7,2,1,1
4630,55,Male,Sales,3,53,9,2,7,4,4,1
4631,26,Female,HR,1,44,14,3,8,4,3,1
4632,25,Male,HR,1,36,11,3,2,7,4,0
4633,42,Male,Finance,2,43,19,1,1,2,3,1
4634,43,Male,Operations,5,57,16,3,1,9,1,1
4635,45,Female,IT,3,47,7,2,8,7,2,0
4636,54,Female,Finance,5,52,25,2,7,4,1,1
4637,46,Male,Sales,4,55,13,4,9,7,1,1
4638,25,Male,HR,5,26,24,5,2,1,4,0
4639,46,Male,Support,5,42,25,5,4,7,3,1
4640,40,Male,IT,4,65,14,5,8,6,2,1
4641,26,Female,Operations,4,45,24,4,6,9,3,1
4642,26,Male,Marketing,3,33,24,4,2,8,2,0
4643,38,Female,HR,1,61,27,4,2,2,1,1
4644,24,Male,HR,2,47,27,1,7,3,4,1
4645,37,Female,HR,4,43,26,4,9,3,3,1
4646,34,Male,HR,1,26,10,3,8,6,1,0
4647,34,Female,IT,3,67,11,1,2,2,1,1
4648,33,Female,Operations,5,55,19,3,3,2,4,1
4649,27,Female,Finance,3,58,15,5,8,4,3,1
4650,35,Male,IT,3,34,24,2,4,1,1,1
4651,39,Female,Operations,4,68,26,5,6,1,4,1
4652,55,Male,Finance,2,22,19,4,2,1,2,0
4653,37,Female,HR,4,67,17,2,1,5,1,1
4654,55,Female,Operations,5,21,9,5,6,9,2,0
4655,39,Male,HR,4,26,18,1,8,4,1,0
4656,40,Female,Support,5,35,17,4,5,8,4,0
4657,56,Female,Operations,4,40,29,5,1,7,2,1
4658,55,Male,Sales,2,28,0,2,2,6,4,0
4659,52,Female,Marketing,1,31,26,3,3,9,3,0
4660,44,Female,HR,2,48,21,5,2,1,1,1
4661,37,Female,HR,4,43,3,1,9,7,3,0
4662,27,Female,HR,3,52,22,2,2,9,3,1
4663,21,Male,Sales,1,33,6,5,3,2,2,0
4664,55,Female,IT,3,62,29,3,9,4,1,1
4665,52,Female,Finance,2,37,25,4,3,5,3,1
4666,56,Female,HR,1,24,0,4,8,5,1,0
4667,33,Female,HR,4,34,27,4,8,7,4,1
4668,26,Female,IT,3,26,28,2,3,8,2,0
4669,34,Female,IT,4,44,24,3,3,9,3,1
4670,57,Female,Marketing,5,33,7,3,8,5,4,0
4671,35,Female,Operations,1,59,25,5,3,2,4,1
4672,24,Male,HR,3,55,16,4,4,2,2,1
4673,36,Male,Operations,2,54,28,2,5,5,4,1
4674,48,Male,Support,2,63,7,4,7,5,4,1
4675,36,Male,IT,2,69,4,4,1,5,3,1
4676,24,Female,IT,2,43,0,5,8,6,4,0
4677,46,Female,Marketing,3,34,14,5,3,8,2,0
4678,48,Male,Finance,5,30,3,5,7,5,4,0
4679,52,Male,Sales,2,43,6,1,3,3,1,0
4680,22,Male,Sales,2,30,13,1,9,9,4,0
4681,51,Female,Sales,2,63,11,2,5,4,4,1
4682,23,Female,IT,5,36,20,2,3,8,4,0
4683,28,Male,HR,1,25,26,5,3,9,4,0
4684,44,Male,Marketing,2,40,2,3,4,7,3,0
4685,35,Male,Finance,2,27,27,2,5,3,3,1
4686,51,Male,Support,2,34,26,1,5,6,1,1
4687,29,Male,Sales,1,51,19,1,8,7,3,1
4688,59,Female,Marketing,2,29,17,4,6,7,2,0
4689,22,Male,IT,1,47,7,5,5,8,3,0
4690,28,Female,Sales,1,34,27,3,2,5,3,1
4691,27,Male,Finance,4,31,1,5,5,5,3,0
4692,59,Male,Support,4,62,29,1,7,2,2,1
4693,36,Female,Operations,2,37,28,3,3,2,1,1
4694,55,Male,Support,3,56,26,2,7,4,4,1
4695,50,Female,Finance,4,63,5,4,1,7,2,0
4696,30,Female,Support,4,43,29,1,6,8,2,1
4697,58,Male,HR,3,56,6,4,1,3,3,0
4698,38,Male,Sales,5,48,6,5,7,1,3,1
4699,25,Female,Sales,2,29,12,3,6,4,1,0
4700,49,Female,Operations,5,33,0,5,1,6,3,0
4701,59,Male,Support,5,35,7,4,9,6,2,0
4702,54,Female,Operations,1,56,24,1,5,9,3,1
4703,43,Male,Support,1,30,29,4,7,7,3,1
4704,25,Female,Sales,2,45,29,1,1,9,1,1
4705,50,Male,HR,3,59,22,4,8,5,2,1
4706,26,Female,Support,1,38,12,5,8,5,2,0
4707,24,Female,Operations,4,37,23,4,9,5,4,1
4708,49,Male,IT,2,49,19,2,2,5,4,1
4709,43,Female,Sales,5,51,27,5,6,4,1,1
4710,26,Female,Finance,2,42,23,4,5,6,2,1
4711,52,Female,Finance,1,31,18,4,6,1,2,0
4712,38,Female,HR,3,32,28,3,5,2,3,1
4713,35,Female,IT,5,40,16,5,1,9,1,0
4714,52,Female,Operations,3,40,12,3,2,6,1,0
4715,29,Female,Support,2,48,28,5,3,6,4,1
4716,57,Male,Sales,3,48,15,1,7,4,4,1
4717,30,Female,Finance,3,69,23,5,9,5,3,1
4718,40,Female,Finance,2,46,14,5,2,9,4,0
4719,26,Male,Finance,5,48,10,4,1,2,1,0
4720,23,Female,Finance,3,34,11,2,1,3,1,0
4721,31,Female,Marketing,3,66,21,5,4,8,4,1
4722,37,Male,HR,2,31,24,3,9,9,3,0
4723,52,Female,Operations,4,60,2,2,4,5,3,0
4724,24,Female,Sales,3,38,23,5,3,3,4,1
4725,24,Male,Sales,1,31,24,2,8,1,2,1
4726,37,Male,Sales,5,42,8,1,9,2,2,0
4727,39,Female,Operations,3,24,27,2,5,4,4,0
4728,25,Female,HR,2,45,13,1,2,4,3,0
4729,52,Male,IT,1,29,29,2,4,5,4,1
4730,42,Female,Support,2,41,6,2,8,9,4,0
4731,26,Male,Support,3,58,27,3,2,2,1,1
4732,55,Male,HR,1,42,10,3,9,2,3,1
4733,42,Male,Finance,5,30,9,4,5,5,3,0
4734,21,Female,Support,5,47,2,2,7,2,3,0
4735,40,Male,Finance,5,50,18,1,5,5,4,1
4736,42,Male,HR,4,27,1,2,3,5,2,0
4737,31,Male,HR,2,58,16,5,2,7,4,1
4738,33,Female,Operations,3,67,28,1,3,4,3,1
4739,23,Female,Operations,1,47,1,5,2,2,1,0
4740,29,Female,Marketing,2,35,20,4,2,8,3,0
4741,32,Male,Sales,3,65,15,5,2,1,3,1
4742,43,Female,Marketing,4,66,16,4,2,1,3,1
4743,34,Female,Sales,3,50,9,4,8,7,4,1
4744,53,Male,Finance,2,60,3,4,5,4,2,1
4745,38,Male,Marketing,3,67,10,5,9,3,1,1
4746,29,Female,Marketing,1,35,25,4,5,1,1,1
4747,43,Female,IT,4,24,25,4,1,8,2,0
4748,30,Male,HR,1,54,16,3,8,8,2,1
4749,39,Female,Operations,4,44,27,2,3,4,2,1
4750,25,Male,Marketing,4,32,25,4,2,2,1,0
4751,43,Male,Operations,3,48,23,1,6,4,1,1
4752,50,Female,Sales,1,46,11,1,4,7,3,0
4753,45,Female,Marketing,4,59,20,3,4,4,4,1
4754,48,Female,Sales,4,36,9,5,9,3,4,0
4755,54,Female,Marketing,3,56,15,5,8,1,4,1
4756,45,Male,Support,2,57,3,5,3,9,1,0
4757,30,Female,Finance,2,48,2,4,9,5,2,0
4758,34,Female,IT,5,53,8,5,1,2,1,0
4759,50,Female,Sales,5,49,5,5,7,6,1,0
4760,45,Male,HR,4,50,11,2,7,2,1,1
4761,34,Female,HR,2,41,0,4,2,6,1,0
4762,55,Female,Finance,4,65,13,4,7,9,4,1
4763,54,Male,Finance,1,44,23,1,7,2,3,1
4764,30,Male,Support,2,23,9,1,9,1,2,0
4765,55,Male,HR,2,54,17,2,6,7,1,1
4766,31,Male,Sales,2,60,12,3,9,8,2,1
4767,31,Male,HR,5,69,8,4,3,2,2,1
4768,41,Female,IT,3,63,26,1,8,4,1,1
4769,41,Male,Marketing,3,28,22,5,4,8,3,0
4770,42,Male,IT,5,45,18,4,1,4,3,0
4771,27,Male,Support,5,46,3,4,7,9,4,0
4772,37,Male,Support,5,46,2,4,3,1,4,0
4773,22,Male,HR,3,37,5,1,4,7,3,0
4774,32,Male,Marketing,4,49,8,2,3,3,1,0
4775,38,Male,HR,5,64,9,1,6,3,4,1
4776,31,Male,IT,4,65,8,5,1,7,1,1
4777,36,Female,IT,4,50,16,5,7,6,1,1
4778,38,Female,Sales,1,61,9,3,8,3,1,1
4779,55,Female,Sales,3,22,5,1,3,2,1,0
4780,46,Male,IT,4,48,15,1,9,6,2,1
4781,36,Male,Marketing,3,26,16,3,2,7,2,0
4782,26,Male,Support,3,37,10,3,9,9,1,0
4783,32,Female,Sales,1,35,19,4,5,9,3,0
4784,33,Male,Sales,3,68,6,4,6,9,2,1
4785,24,Male,Operations,4,51,3,5,2,1,1,0
4786,59,Male,Operations,2,57,24,2,5,4,1,1
4787,22,Female,Sales,4,44,29,5,6,4,4,1
4788,46,Female,HR,4,63,9,1,5,8,4,1
4789,47,Male,Marketing,3,51,20,2,4,3,4,1
4790,47,Female,Finance,4,38,13,4,8,1,2,1
4791,35,Male,Sales,2,22,24,3,2,3,2,0
4792,28,Male,Operations,3,54,16,3,1,6,4,1
4793,27,Female,Marketing,5,69,28,5,2,7,4,1
4794,32,Female,Marketing,4,48,27,1,4,9,1,1
4795,33,Female,Operations,4,30,13,1,1,5,3,0
4796,37,Female,Marketing,1,25,19,3,9,5,4,0
4797,37,Male,Marketing,5,38,22,5,1,3,1,0
4798,56,Male,Operations,5,56,12,5,5,3,2,1
4799,41,Female,IT,2,64,1,4,8,9,4,1
4800,28,Female,Sales,5,46,8,4,9,3,2,1
4801,25,Male,HR,1,24,2,4,9,3,1,0
4802,46,Male,Finance,2,45,3,2,8,9,4,0
4803,36,Male,HR,5,54,11,5,6,4,2,1
4804,56,Male,IT,2,38,29,5,6,6,1,1
4805,48,Female,Support,5,36,14,4,9,1,4,1
4806,49,Female,IT,5,54,19,3,2,2,3,1
4807,32,Female,Marketing,5,66,7,4,3,3,3,1
4808,57,Male,HR,4,68,17,2,6,2,4,1
4809,50,Male,IT,5,32,4,3,8,3,4,0
4810,43,Female,HR,4,33,1,5,7,5,1,0
4811,36,Female,IT,3,49,27,2,8,1,2,1
4812,34,Female,Finance,1,67,21,2,5,1,2,1
4813,30,Male,IT,2,62,8,3,9,7,4,1
4814,27,Female,HR,2,36,27,4,6,9,3,1
4815,57,Male,Marketing,3,56,24,4,2,9,2,1
4816,49,Female,HR,5,34,13,1,6,7,4,0
4817,23,Female,Operations,1,37,0,3,4,2,2,0
4818,35,Female,HR,3,67,19,4,5,7,1,1
4819,56,Male,Finance,3,33,3,2,5,9,4,0
4820,39,Male,Sales,2,33,16,4,1,7,3,0
4821,33,Male,Finance,4,64,9,4,5,2,3,1
4822,41,Male,Finance,4,52,1,2,9,7,1,0
4823,57,Male,IT,5,57,5,3,8,4,1,1
4824,47,Male,Finance,5,30,25,1,8,8,3,0
4825,49,Female,HR,3,30,18,4,3,3,3,0
4826,40,Male,Sales,5,67,8,4,9,5,1,1
4827,45,Female,Support,4,45,18,4,9,3,3,1
4828,26,Male,Marketing,1,22,18,3,7,7,3,0
4829,56,Female,Support,2,44,8,2,6,3,2,0
4830,22,Female,Finance,4,36,2,2,9,5,3,0
4831,42,Male,HR,5,41,5,2,6,1,1,0
4832,52,Female,IT,2,48,5,2,3,4,2,0
4833,36,Male,IT,2,65,16,2,6,6,2,1
4834,38,Male,Marketing,3,45,12,2,2,2,3,0
4835,25,Male,Marketing,5,53,12,4,2,6,2,0
4836,56,Male,HR,3,45,6,4,7,7,4,0
4837,50,Female,Marketing,2,28,8,2,8,8,1,0
4838,39,Male,Marketing,3,59,24,2,7,3,1,1
4839,43,Female,IT,5,30,24,3,5,3,3,0
4840,54,Female,HR,4,26,17,3,4,5,3,0
4841,33,Female,Sales,1,49,0,5,8,3,1,0
4842,49,Male,Marketing,4,21,21,4,9,9,1,0
4843,56,Female,HR,2,49,21,2,7,7,3,1
4844,42,Male,Finance,4,23,19,4,1,5,1,0
4845,56,Female,IT,3,33,12,5,4,5,3,0
4846,29,Male,Sales,5,32,7,3,4,1,2,0
4847,59,Male,IT,4,44,20,5,3,9,4,0
4848,39,Male,IT,4,32,22,1,4,2,4,0
4849,58,Male,Operations,5,32,8,3,9,7,4,0
4850,26,Female,HR,3,56,28,4,1,7,2,1
4851,35,Female,Finance,1,63,0,3,2,2,3,0
4852,40,Male,Marketing,4,25,8,5,7,8,3,0
4853,29,Female,Finance,2,45,28,2,9,8,3,1
4854,52,Male,HR,3,33,28,5,7,9,1,1
4855,24,Male,IT,3,27,19,5,1,2,4,0
4856,38,Female,Operations,4,43,22,2,7,1,3,1
4857,25,Male,HR,5,41,10,4,6,9,3,0
4858,40,Male,Sales,4,59,19,4,1,3,2,1
4859,43,Male,Sales,4,58,3,3,1,2,3,0
4860,31,Male,HR,5,68,28,5,2,2,4,1
4861,57,Male,Marketing,2,40,15,3,6,2,3,1
4862,42,Female,Finance,5,62,13,2,4,8,2,1
4863,24,Female,Finance,4,45,19,1,4,3,4,1
4864,49,Female,Marketing,1,29,21,4,6,1,1,0
4865,54,Male,Operations,5,32,20,2,9,8,3,0
4866,33,Male,IT,2,61,17,4,1,2,3,1
4867,29,Male,Support,5,33,24,3,2,6,3,0
4868,51,Male,Support,5,28,26,1,8,8,3,0
4869,27,Male,IT,3,26,21,5,8,9,2,0
4870,24,Male,Sales,3,58,25,4,6,1,2,1
4871,39,Female,Operations,4,50,21,5,6,9,4,1
4872,50,Male,Marketing,4,69,8,3,8,8,2,1
4873,51,Female,Support,5,35,0,4,2,6,3,0
4874,55,Male,HR,1,27,22,3,2,5,4,0
4875,41,Female,Finance,4,67,2,5,1,6,1,0
4876,51,Male,HR,5,34,19,3,6,2,4,0
4877,39,Female,Finance,5,44,0,3,6,3,3,0
4878,51,Female,HR,5,66,2,3,6,9,3,1
4879,52,Male,Marketing,5,57,13,2,2,3,1,1
4880,22,Male,Marketing,5,60,29,2,7,7,3,1
4881,30,Female,Operations,3,34,13,4,3,4,4,0
4882,22,Male,HR,2,44,22,3,1,9,2,0
4883,22,Male,HR,2,26,29,3,1,4,2,0
4884,44,Male,Operations,5,45,21,3,9,6,4,1
4885,37,Female,Operations,4,27,12,2,3,2,4,0
4886,52,Male,Marketing,1,37,0,5,8,7,4,0
4887,36,Female,Marketing,5,40,14,3,7,3,1,0
4888,36,Female,Sales,1,35,24,1,2,1,2,1
4889,59,Male,HR,3,66,19,4,2,7,1,1
4890,51,Female,Marketing,2,22,6,2,4,5,1,0
4891,44,Male,Support,3,20,15,5,2,7,3,0
4892,21,Male,Marketing,4,32,19,1,5,1,2,0
4893,31,Female,HR,4,51,22,3,7,5,1,1
4894,41,Female,Operations,5,31,20,2,2,2,4,0
4895,24,Female,HR,4,50,0,3,9,1,4,0
4896,27,Female,Support,4,60,14,4,1,6,4,1
4897,46,Female,IT,3,21,19,2,2,5,3,0
4898,32,Male,HR,1,60,14,1,7,4,1,1
4899,51,Female,IT,2,27,18,5,5,1,2,0
4900,37,Male,HR,4,44,5,5,1,5,2,0
4901,53,Male,Support,4,24,5,4,4,7,3,0
4902,31,Female,IT,3,64,0,5,8,1,4,1
4903,48,Female,IT,2,21,29,5,5,4,4,0
4904,52,Female,Support,3,61,29,4,2,6,1,1
4905,21,Female,HR,1,57,15,1,9,8,2,1
4906,48,Female,Sales,3,58,26,2,1,7,2,1
4907,27,Male,Marketing,2,22,17,2,1,7,4,0
4908,22,Male,Finance,2,65,12,4,5,8,4,1
4909,44,Male,Marketing,4,67,11,3,9,7,2,1
4910,24,Female,IT,1,57,17,4,6,4,2,1
4911,39,Female,HR,5,41,27,4,5,6,2,1
4912,46,Male,HR,4,59,9,4,6,2,1,1
4913,31,Female,HR,3,52,13,4,6,8,1,1
4914,31,Female,HR,3,51,19,5,9,3,4,1
4915,23,Female,Sales,2,66,28,5,9,4,3,1
